8.074260354042053223e-01,1.292111277580261230e-01,7.620546817779541016e-01,1.035604029893875122e-01
7.092806100845336914e-01,1.081820279359817505e-01,8.652303814888000488e-01,1.158267110586166382e-01
5.911394953727722168e-01,8.554307371377944946e-02,1.042808890342712402e+00,1.329529434442520142e-01
7.025643587112426758e-01,1.077405735850334167e-01,8.634080886840820312e-01,1.178413778543472290e-01
7.622255086898803711e-01,1.183236464858055115e-01,7.620506286621093750e-01,9.424454718828201294e-02
5.655376315116882324e-01,8.757584542036056519e-02,1.073847651481628418e+00,1.311575472354888916e-01
6.904535293579101562e-01,1.078703328967094421e-01,8.969085812568664551e-01,1.223624646663665771e-01
6.177373528480529785e-01,9.616754949092864990e-02,9.866018891334533691e-01,1.222128197550773621e-01
6.892071366310119629e-01,1.042902246117591858e-01,8.910815715789794922e-01,1.148378700017929077e-01
7.750459909439086914e-01,1.192214861512184143e-01,8.474197387695312500e-01,1.294775754213333130e-01
7.028993368148803711e-01,1.113454252481460571e-01,8.856717944145202637e-01,1.176268458366394043e-01
7.081504464149475098e-01,1.155530661344528198e-01,8.497942686080932617e-01,1.121272221207618713e-01
6.842876076698303223e-01,1.001712754368782043e-01,8.829430937767028809e-01,1.137742623686790466e-01
6.185683012008666992e-01,1.016175821423530579e-01,9.837833046913146973e-01,1.237366348505020142e-01
7.859820127487182617e-01,1.051181107759475708e-01,8.453187942504882812e-01,1.263606995344161987e-01
7.039251327514648438e-01,1.121311262249946594e-01,8.587801456451416016e-01,1.078547239303588867e-01
6.565441489219665527e-01,7.906499505043029785e-02,1.037878036499023438e+00,1.413654386997222900e-01
6.846531033515930176e-01,1.215982586145401001e-01,8.589926958084106445e-01,1.149055212736129761e-01
6.911461949348449707e-01,1.031892672181129456e-01,8.887789845466613770e-01,1.142451688647270203e-01
7.816250920295715332e-01,9.776569902896881104e-02,8.781929016113281250e-01,1.286333799362182617e-01
6.205071806907653809e-01,9.437095373868942261e-02,9.812523722648620605e-01,1.227950230240821838e-01
6.763247251510620117e-01,9.664937853813171387e-02,8.932890295982360840e-01,1.156277060508728027e-01
5.956860184669494629e-01,8.993988484144210815e-02,1.015210866928100586e+00,1.219906285405158997e-01
7.048894762992858887e-01,1.074483543634414673e-01,8.726872205734252930e-01,1.157810986042022705e-01
5.679231882095336914e-01,7.940353453159332275e-02,1.142076969146728516e+00,1.477240025997161865e-01
6.982317566871643066e-01,1.148784682154655457e-01,8.303925991058349609e-01,1.029920876026153564e-01
6.676567196846008301e-01,9.696260839700698853e-02,9.103518724441528320e-01,1.158012375235557556e-01
6.885001659393310547e-01,1.099587008357048035e-01,9.008625745773315430e-01,1.212666779756546021e-01
7.371565699577331543e-01,1.169514730572700500e-01,8.023360967636108398e-01,1.006687059998512268e-01
6.548809409141540527e-01,1.031455472111701965e-01,9.356726408004760742e-01,1.196473389863967896e-01
6.459408998489379883e-01,8.284808695316314697e-02,9.593908190727233887e-01,1.218814477324485779e-01
7.596495747566223145e-01,1.149296239018440247e-01,7.625561952590942383e-01,9.005896747112274170e-02
6.892589330673217773e-01,1.043735593557357788e-01,9.217836856842041016e-01,1.254144459962844849e-01
7.508454918861389160e-01,1.233540475368499756e-01,7.996709346771240234e-01,1.052501425147056580e-01
7.702217102050781250e-01,1.236961334943771362e-01,8.014317750930786133e-01,1.112174391746520996e-01
8.153256177902221680e-01,1.108530685305595398e-01,7.484440207481384277e-01,9.548578411340713501e-02
7.528242468833923340e-01,1.207461953163146973e-01,8.009558916091918945e-01,1.053204238414764404e-01
8.089337348937988281e-01,1.249737367033958435e-01,7.592793107032775879e-01,1.039341166615486145e-01
7.039106488227844238e-01,1.053692921996116638e-01,8.627647161483764648e-01,1.155337095260620117e-01
6.115222573280334473e-01,9.378629177808761597e-02,9.465301632881164551e-01,1.149449124932289124e-01
7.601424455642700195e-01,1.165177747607231140e-01,7.697212696075439453e-01,9.617645293474197388e-02
7.001776099205017090e-01,1.166432648897171021e-01,8.610901832580566406e-01,1.144621372222900391e-01
7.061656713485717773e-01,1.060904338955879211e-01,8.664121627807617188e-01,1.183930560946464539e-01
6.756802201271057129e-01,9.940279275178909302e-02,9.239869117736816406e-01,1.233814209699630737e-01
8.140981197357177734e-01,1.241144239902496338e-01,7.587617635726928711e-01,1.052352339029312134e-01
5.724444389343261719e-01,7.968833297491073608e-02,1.141206622123718262e+00,1.439616382122039795e-01
6.438505053520202637e-01,8.812081813812255859e-02,9.598749876022338867e-01,1.196861490607261658e-01
7.070098519325256348e-01,1.108202412724494934e-01,8.521098494529724121e-01,1.133946403861045837e-01
7.600038051605224609e-01,1.188129782676696777e-01,7.664712071418762207e-01,9.116579592227935791e-02
6.622950434684753418e-01,8.165536820888519287e-02,1.046878814697265625e+00,1.459449529647827148e-01
7.633591890335083008e-01,1.372216343879699707e-01,7.758445143699645996e-01,1.069954261183738708e-01
