9.196155071258544922e-01,5.446146056056022644e-02,7.011639475822448730e-01,8.747537434101104736e-02
9.282799363136291504e-01,5.144386738538742065e-02,7.126140594482421875e-01,7.710400968790054321e-02
9.316547513008117676e-01,5.265728384256362915e-02,7.275961637496948242e-01,8.696337044239044189e-02
9.471733570098876953e-01,4.298710450530052185e-02,7.247732281684875488e-01,6.538581848144531250e-02
9.412196278572082520e-01,5.151652917265892029e-02,7.258126735687255859e-01,7.980155944824218750e-02
9.474702477455139160e-01,5.389918759465217590e-02,7.209976911544799805e-01,7.313510030508041382e-02
9.360479712486267090e-01,4.768669977784156799e-02,7.213842272758483887e-01,8.324000239372253418e-02
9.324409961700439453e-01,4.949523881077766418e-02,7.070466876029968262e-01,8.455517888069152832e-02
9.329577088356018066e-01,5.808150768280029297e-02,7.002516984939575195e-01,7.394521683454513550e-02
9.395213127136230469e-01,5.316817015409469604e-02,7.262797951698303223e-01,8.178688585758209229e-02
9.305933117866516113e-01,5.041305348277091980e-02,7.089053988456726074e-01,8.589860796928405762e-02
9.426255822181701660e-01,4.655400663614273071e-02,7.284972071647644043e-01,7.194419950246810913e-02
